SaintAulayeChenaud,1,Un,homme,n'avio,,que,doû,fî,,Le,,pu,jène,dissi,,à,son,pér,Quouée,,tan,qu'y,,,säÿe,,mou,meitre,,,,et,,qu',y,diôye,,,de,l'argen,,O,fau,qu'y,,,peuch,m'en,anâ,,et,qu'y,,veije,,dau,päy,,Partagé,votre,bien,et,douné-,me,ce,qu',y,,deuve,ôyée,-,Voui,,mou,fî,,dissi,le,pér,coume,te,voudrâ,,,Te,sée,,,un,méchan,,,,,,et,te,,serâ,puni,,Et pêu,,,douvran,,,un,tirouèr,,,ou,partaji,,sou,bien,et,,en,fi,douâ,portiou,,égal,,,
SaintAulayePonteyraud,1,Un,hômé,n'ayo,,qué,doüs,fî,,Lou,,pûs,zöné,dissé,,à,soun,paï,Queï,,témps,qué,,yu,sayé,,moun,meïtré,,,,et,,qué,y',ayé,,,dé,l'arzént,,Ö,fö,qué,yu,,pêsé,m'en,n'anâs,,et,qué,yu,vêzé,,dö,payïs,,Partazâs,vôtré,bé,et,dounâs-,mé,cé,qué,yu,,dêvé,ayeï,,Oui,,moun,fî,,dissé,lou,paï,coumo,tu,voudrâs,,,Tu,sés,,,un,meïsént,,,,,,et,tu,,sirâs,puni,,Et,,,drubént,,,la,tiretto,,,ö,partazé,,soun,bé,et,,n'en,fagué,douâs,pourtioüs,,pariérâs,,,
SaintAulayeServanches,1,Un,hommé,n'aviot,,qué,dous,drolets,,Lou,,pu,joïné,dit,,à,soun,païe,Ey,,temps,qué,,,siesqui,,moun,maistré,,,,et,,qué,,asqui,,,de,l'argen,,,Falto,qué,,,pesqui,m'en,ana,,et,qué,,vesqui,,d'aou,païs,,Partageo,toun,bé,et,donno,mé,sa,que,,,dévi,aouguey,,Oui,,moun,drolet,,dit,lou,païe,coumo,tu,voudras,,,Tu,sé,,,um,meychant,,,,,,et,tu,,siras,puni,,Pey,,,druvant,,,la,tiréto,,,aou,partageait,,soum,bé,et,,n'em,fit,douo,parts,,pariéros,,,
SaintAulayeSaintVincentJalmoutiers,1,Ün,hommé,n'avio,,qué,dou,fi,,Lou,,pu,jaouné,dit,,à,soun,paï,qu'éy,,témp,qué,,you,saïé,,moun,maytre,,,,,,qué,,yaïé,,,dé,l'argén,,Aou,faou,qué,you,,peussé,m'én,ana,,et,qué,you,vésé,,d'aou,päy,,Partagea,votré,bé,et,douna,mé,cé,qué,you,,débé,aïé,,Oui,,moun,fi,,dit,lou,paï,coummo,tu,voudras,,,Tu,sè,,,ün,méïssén,,,,,,et,tu,,sira,puni,,Péï,,,drubén,,,ün,tiroir,,,aou,partazè,,soun,bé,et,,nén,fayè,doua,part,,pariéra,,,
SaintAulayeSaintAntoineCumond,1,Eun,haumè,n'aviot,,què,dous,fîs,,Lou,,pu,jaunè,difsit,,à,soun,paï,Qu'eïs,,teimps,què,,djiou,sayè,,moun,meïtrè,,,,et,,què,,djièïè,,,dè,l'argeint,,O,fo,què,djiou,,péssè,mè,nanas,,et,què,djiou,vézè,,do,païs,,Partageas,vautrè,bien,et,dounas-,mè,çan,què,djiou,,dévè,ayeir,-,Oui,,moun,fîs,,dissit,lou,paï,coumè,tu,voudras,,,Tu,seïs,,,eun,meïchant,,,,,,et,tu,,siras,puni,,Aprés,,,dreuveint,,,eun,tiroir,,,o,partagit,,soun,bien,et,,n'ein,fit,douas,pourcious,,eïgalas,,,
SaintAulayeSaintPrivatdesPres,1,Ün,homme,n'aviot,,que,dous,fis,,Lou,,pus,jooune,dissit,,à,soun,païe,A qu'eït,,teimps,que,,you,saye,,moun,maïtre,,,,et,,que,,yaye,,,de,l'artgeint,,Oou,fauou,que,you,,péche,m'ein,anna,,et,que,you,veize,,d'oou,pays,,Partageas,votre,bé,et,douna,mé,ce,que,you,,deve,aveï,-,Oui,,moun,fis,,dissit,lou,païe,coumo,tu,voudras,,,Tu,s'es,,,ün,meïchant,,,,,,et,tu,,siras,puni,,Puis,,,drubeint,,,soun,tiroir,,,oou,partageait,,soun,bè,et,,n'ein,fayait,dois,parts,,égalas,,,
SaintAulayeLaJemaye,1,Un,homé,n'avio,nouma,,dous,fis,,Lou,,pu,jôné,dissé,,à,soun,paye,Qu'ei,,tem,que,,,sayé,,moun,maitré,,,,et,,qu',,aye,,,de,l'arzent,,,Fô,que,,,peussé,m'en,ana,,et,que,,véze,,daus,payïs,,Partaza,votre,bé,et,douna,mé,ce,que,,,déve,éyé,,Ehbé,,moun,fis,,dissé,lou,paye,coumo,,voudras,,,,Sei,,,un,messen,,,,,,,,,seras,puni,,Pei,,,druben,,,uno,tiretto,,,,partazé,,soun,bé,et,,n'en,fayé,douas,pourtious,,égalas,,,
SaintAulayeSaintAulaye,1,Un',hôme,n'avio,,que,dou,fî,,Le,,pu,jo-oune,di,,à,soun,pére,Coéi,,ten',que,,you,sayé,,moun,méitre,,,,è,,que,y',aye,,,de,l'argen',,,Fau,que,you,,peuche,mé,nana,,è,que,you,vézé,,do,payi,,Partagea,votre,bien,è,douna-,mé,ce,que,you,,déve,avei,-,Oui,,moun,fi,,di,le,pére,coum',te,voudra,,,Te,sé,,,un',méchant,,,,,,è,te,,sera,puni,,Peu,,,o druvi,,,soun,tiroir,,,o,partagi,,soun,bien,è,,n'en,fi,doi,pourcîou,,pariéra,,,
SaintAulayeFestalemps,1,Un,aumè,n'avio,,qué,dou,fîs,,Lou,,pu,zoouné,dissè,,â,soun,paï,Qu'eï,,tem,què,,you,sayè,,moun,meitrè,,,,è,,què,,yayè,,,dè,l'arzen,,,Foou,què,you,,péchè,m'en,ana,,è,què,you,vésè,,doou,paÿ,,Partaza,vautrè,bè,è,dounâ,mè,sa,què,you,,dévè,ayeï,-,Oui,,moun,fî,,dissè,lou,paï,coumo,tu,voudrâs,,,Tu,sé,,,un,meïchen,,,,,,è,tu,,sirâs,puni,,Après,,,druben,,,uno,tiretto,,,oou,partazé,,soun,bè,è,,n'en,faÿé,doua,parts,,pariéras,,,
MontponLePizou,1,Un,hommé,n'avio,,qué,dou,fi,,Lou,,pu,jouyné,dissé,,à,soun,pày,Quey,,tém,qué,,you,sàyé,,moun,maytré,,,,é,,qué,you,âyé,,,dé,l'argén,,Oou,fòou,qué,you,,peûssé,m'én,aná,,é,qué,you,vézé,,d'òou,paï,,Partagea,votré,vé,é,dounâ-,mé,cé,qué,you,,dévé,òouyguéy,-,Oui,,moun,fi,,dissé,lou,pày,coumo,tu,voudrà,,,Tu,sès,,,un,meychan,,,,,,é,tu,,sirà,puni,,Pèy,,,drubén,,,un,tiroir,,,òou,partagé,,soun,bé,et,,n'én,fagué,douas,pourcíou,,éigalas,,,
MontponMontpon,1,Ün,homè,n'ovio,,qué,doû,fîs,,Lou,,pu,zoounè,dichè,,o,choun,paï,Eï,,ten,qué,,you,chayè,,moun,meïtrè,,,,é,,qué,y',ayé,,,de,l'arzen,,,Foou,qué,,,pessé,m'en,ona,,é,qué,you,véjè,,doou,paÿ,,Partozâs,vôtré,bé,é,dounâs-,mè,chè,què,you,,dévé,oveï,-,O,,moun,fî,,dichè,lou,paï,coumo,,voudrâs,,,Tu,ché,,,un,meïsson,,,,,,é,tu,,chirâs,puni,,Peï,,,druben,,,no,tiréto,,,eou,partozè,,choun,bè,é,,n'en,foguè,douâs,pourcious,,eïgolâs,,,
MontponÉchourgnac,1,Un,homé,n'ovio,,qué,dou,fî,,lou,,pû,dzoouné,dissé,,à,soun,paï,Qu'éï,,tin,qué,,iou,siaïé,,moun,méïtré,,,,et,,qué,iou,aïé,,,de,l'ardzin,,Oou,foou,qué,iou,,petso,m'in,ona,,et,qué,iou,vézo,,d'oou,poï,,Partadzâ,votré,bé,et,dounâ,mé,ço,qué,iou,,dévé,oieï,,Oui,,moun,fî,,dissé,lou,paï,coumo,tu,voudrâ,,,tu,sés,,,un,meïtsan,,,,,,et,tu,,sira,puni,,Peï,,,drubin,,,so,tiréto,,,oou,partadzé,,soun,bé,et,,n'in,fogué,doua,pourtiou,,poriéra,,,
MontponMenesplet,1,Un',homé,n'ovio,,qué,dou,fi,,Lu,,pu,zoné,dissé,,o,soun',pail,Queil,,tin,qué,,diou,soyé,,moun',meiltré,,,,et,,qué,diou,aïé,,,dé,l'erzin,,,Foo,qué,diou,,peussé,min,nona,,et,qué,diou,vézé,,doo,padii,,Partaza,votré,bé,et,douna-,mé,so,qué,diou,,dévé,oveil,-,Oui,,moun,fi,,dissé,lu,pail,coumo,tu,voudras,,,Tu,sé,,,un',meilsan,,,,,,et,tu,,siras,puni,,Pey,,,drubin,,,un',tiroir,,,ao,pertozé,,soun,bé,et,,in,fogué,doa,poursée,,eilgola,,,
MontponEygurandeetGardedeuil,1,U,n'omé,n'avio,,qué,dou,fi,,Lou,,pu,jôné,dissé,,à,soun̄,paï,Quéï,,tain,qué,,you,sayé,,moun̄,méïtré,,,,et,,qué,,ayé,,,de,l'arzin,,,Fô,qué,you,,peussé,m'in̑,ana,,et,qué,you,vésé,,dô,païs,,Partaja,votré,bé,et,douna-,mé,ça,qué,you,,dévè,ôguéy,,Oui,,moun̄,fi,,dissé,lou,paï,coumo,tu,voudra,,,Tu,sé,,,un̄,méïsson,,,,,,et,tu,,sira,puni,,Péï,,,drubint,,,uno,tiretto,,,ô,partajé,,soun̄,bé,et,,n'ain,fagué,doua,pourcio͞u,,pariéra,,,
MontponMontponbis,1,Ün,homé,n'ovio,,qué,doû,fî,,Lou,,pu,jonné,dissé,,o,soun,paï,Ey,,ten,qué,,you,sayé,,moun,meytré,,,,è,,qué,,yayé,,,dé,l'argein,,,Foou,qué,you,,péché,m'en,nana,,é,qué,you,veigé,,doou,payi,,Partagea,votre,bé,è,douna,mé,ça,qué,you,,dévé,avey,,Oui,,moun,fî,,dissè,lou,paï,coumo,tu,voudras,,,Tu,sé,,,un,meichan,,,,,,è,tu,,sira,puni,,Pey,,,drubein,,,un,tiroir,,,aôu,partagé,,soun,bé,è,,n'ein,fayé,doua,part,,eygala,,,
MontponSaintBarthelemydeBellegarde,1,Unn,hommé,n'ovio,,qué,dou,fii,,Lou,,pu,jauné,dissé,,o,soun,paï,Éeu éï,,tenn,qué,,iou,saïé,,,méïtré,,,,et,,qué,iou,aïé,,,dé,l'ergenn,,Éeu,fau,qué,iou,,péssé,menn,nona,,et,qué,,vésé,,d'au,païi,,Partogea,votré,bé,et,dounna,mé,ço,qué,iou,,dévé,ovéï,-,Oui,,moun,fii,,dissé,lou,paï,coummo,tu,voudra,,,Tu,sé,,,un,méïchont,,,,,,et,tu,,sira,puni,,Péï,,,drubon,,,uno,tirétto,,,éeu,partogé,,soun,bé,et,,nenn,foié,doua,part,,éïgola,,,
MontponMenesterol,1,Ün,hommè,n'avio,,què,doû,fî,,Lou,,pû,zoounè,dissè,,o,soun,paï,Eï,,tem,què,,iou,saïè,,moun,méïtrè,,,,é,,què,,iaïè,,,de,l'arzen,,,Foou,què,iou,,pessè,mè,nana,,é,què,iou,véjè,,doou,payi,,Partaza,votrè,bè,è,douna-,mè,ça,què,iou,,dévè,augueï,-,O,,moun,fî,,dissè,lou,paï,coumo,tu,voudra,,,Tu,sé,,,ün,meïssan,,,,,,è,tu,,sira,puni,,Peï,,,druben,,,uno,tiretto,,,éou,partazè,,soun,bè,è,,n'en,foïè,doua,par,,éïgolâ,,,
MontponEygurandeetGardedeuilPalem,1,Un,homé,n'ovio,,qué,dous,fils,,Lou,,pu,zoouné,dissait,,o,soun,paï,Eï,,tèm,qué,,you,sayé,,moun,maïtré,,,,é,,qué,,yayé,,,de,l'arzèn,,,Foou,qué,iou,,peusé,m'en,ona,,et,qué,you,vézé,,d'oou,pay,,Partatza,votre,bé,et,douna,mé,ça,qué,you,,dévé,oouguey,-,Oui,,moun,fils,,dissait,lou,paï,coumo,tu,voudras,,,Tu,sais,,,un,méichant,,,,,,et,tu,,séras,puni,,Péi,,,drubant,,,un,tiroir,,,eou,portotzé,,soun,bé,et,,n'èn,fogué,doua,poursioun,,égala,,,
MontponSaintMartialdArtenset,1,Un,homé,n'avio,,qué,doux,fih,,Lou,,pu,joné,dissi,,à,son,fraïe,Quoué,,temps,qué,,you,saio,,moun,maïetré,,,,et,,qué,you,aïé,,,dé,l'argéent,,,Faou,qué,you,,pessé,m'enn,ana,,et,qué,you,vésé,,d'aou,paï,,Partagea,votré,bé,et,dounas-,mé,cé,que,you,,dévé,ayée,-,O,,moun,fils,,dissit,lou,païe,coumé,tu,voudras,,,Tu,cé,,,uun,maïchant,,,,,,et,tu,,siras,puni,,Pé,,,drubeent,,,uno,tiretto,,,éou,partagi,,son,bé,et,,en,fagui,douas,portious,,égalas,,,
MareuilRudeauLadosse,1,Ü,nômé,n'évio,,qué,dou,drôléï,,Lü,,pu,dzöouné,dicé,,à,soun,paï,Quéï,,tein,qué,,you,sayé,,,méïtré,,,,é,,qué,you,ayé,,,dé,l'erdzein,,,Föou,qué,,,petsé,mein,anê,,é,qué,you,véjé,,döou,paï,,Pertadza,notre,bé,ét,dounâ-,mé,tcha,qué,i,,dévé,ayéï,,O,,moun,fî,,dicé,lü,paï,coumo,tu,voudraè,,,Tu,sê,,,ün,méïtseint,,,,,,é,tu,,tchiras,puni,,Péï pré,,,öou dubri,,,no,tiretto,,,,pertadzé,,soun,bé,é,,nein,fagué,douä,pourciou,,éïgalé,,,
MareuilSaintCrepindeRichemont,1,Un,homé,n'ovio,nouma,,dou,fils,,Lu,,pu,joounè,dissé,,à,soun,paï,Queï,,teim,qué,,you,siayé,,moun,meïtré,,,,è,,qué,you,âyé,,,dé,l'erzein,,,Faou,qué,you,,péço,m'ein,ana,,è,qué,you,vésé,,daou,poys,,Pertaza,votré,bé,è,douna,mé,ça,qué,you,,dévé,aveï,,Oui,,moun,fi,,dissé,lu,paï,coumo,tu,voudras,,,Tu,sé,,,un,meicein,,,,,,è,tu,,sira,puni,,Puis,,,druban,,,un,tiroir,,,aou,partazé,,soun,bé,è,,n'ein,fayé,doua,pourcin,,eigalas,,,
MareuilPuyrenier,1,Ün,hômé,n'avio,noumâ,,dous,fils,,Lu,,pu,zôné,dicé,,à,soun,paï,qu'est,,tëmps,qué,,y,sayé,,moun,maîtré,,,,et,,qué,y,ayé,,,dé,l'arzënt,,O,faut,qué,y,,puissé,m'ën,anna,,et,qué,y,visé,,do,pays,,Partazas,votré,bé,et,baillas,mé,cé,qué,y,,dèvé,haber,,Ha bé,,moun,fils,,dicé,lu,paï,coumo,tu,voudras,,,Tu,s'es,,,ün,metsant,,,,,,et,tu,,siras,puni,,Puis,,,dubrant,,,uno,tiretto,,,o,partaza,,soun,bé,et,o,ën,fagué,douns,pourties,,pariéras,,,
MareuilMonsec,1,Un,hommé,n'ei vio,,qué,dous,fîs,,Lu,,pu,dzoné,dit,,à,soun,paï,Qu'ei,,tén,qué,,io,sié,,moun,meitré,,,,et,,qué,ia,ié,,,dé,l'erzén,,,Fo,qué,io,,peissé,mé,nona,,et,qué,io,vézé,,do,paï,,Pertozas,vôtré,bé,et,dounas,mé,so,qui,,,dévé,vei,,Voui,,moun,fî,,dit,lu,paï,coumo,tu,voudras,,,Tu,sé,,,un,métsin,,,,,,et,tu,,siras,puni,,Puis,,,dubrin,,,sa,tireto,,,o,partozé,,soun,bé,et,,nin,fogué,douas,poursio,,égalas,,,
MareuilBeaussac,1,Ün,hommé,n'ovio,,qué,dou-s,fi-s,,Lou,,pu,dzoouné,dissé,,à,soun,paï,Quéï,,tén,qué,,,siayé,,moun,méïtré,,,,et,,qui,,ayé,,,dé,l'ardzént,,,Foou,qui,,,petsé,m'én,ana,,et,qui,,vésé,,doou,paï-s,,Pertadza,votré,bé,et,douna-,mé,ço,qui,,,dévé,ovéï,-,Oui,,moun,fi-s,,dissé,lu,paï,coumo,tu,voudra-s,,,Tu,sé,,,un,méïtsan,,,,,,et,tu,,séra-s,puni,,Opré-s,,,ubrant,,,ün,tiroir,,,oou,pertodzé,,soun,bé,et,,n'én,fagué,doua,pourcïou-s,,égala-s,,,
MareuilChampeaux,1,Un,homé,né vio,,qué,dou,fi,,Lu,,pu,joné,dissé,,à,soun,paë,Qué,,tin,qué,,,saye,,moun,meitré,,,,é,,qué,,ayé,,,dé,l'ergein,,Ô,fao,qué,y,,peissé,mein,n'ana,,et,qué,y,veisé,,do,païs,,Partoja,votré,béi,et,douna,mé,ché,qué,,,dévéi,avé,-,Oui,,moun,fi,,dit,lu,paë,coummo,tu,voudras,,,Tu,séi,,,un,méchéan,,,,,,et,tu,,séra,puni,,É,,,ubrin,,,uno,tireto,,,ô,partajo,,soun,béi,é,o,n'en,fagué,douo,pars,,égala,,,
MareuilLesGraulges,1,Un,hommei,nei vio,,quei,doux,fïs,,Lu,,pû,jaonei,dissei,,à,son,paï,Qu'eï,,ten,qu'y,,,sié,,moun,meïtrei,,,,et,,qui,,ayei,,,dei,l'azent,,,Faö,qui,,,péchei,m'en,anä,,et,qui,,vései,,dô,païs,,Partazeas,votre,bei,et,douna,mei,ço,qui,,,dévei,aveï,,Oui,,moun,fïs,,dissei,lu,paï,coumo,tu,voudras,,,Tu,sei,,,un,meïchen,,,,,,et,tu,,siras,puni,,Puis,,,druben,,,un,tiroir,,,ao,partagei,,soun,bei,et,,n'en,faguei,douas,parts,,égalas,,,
MareuilLaRochebeaucourt,1,Un,ômè,n'ovio,,què,doù,fi,,Lu,,pu,zoaunè,disçait,,à,soun,paï,Qu'éï,,tin,qui,,,siayè,,moun,méïtrè,,,,è,,qui,,aïè,,,dè,l'arzin,,,foau,qui,,,pésçait,m'in,nona,,è,qui,,vèzè,,d'oau,poï,,Partoza,vautrè,bè,è,douna,mè,so,qui,,,dévè,ovéï,,Oui,,moun,fî,,disçait,lu,paï,coumo,tu,voudras,,,Tu,scé,,,un,méissin,,,,,,é,tu,,sciras,puni,,Péï,,,ubrin,,,lu,tiroir,,,oau,pertozè,,son,bè,è,,n'in,fogué,doua,pourciau,,égala,,,
MareuilVieuxMareuil,1,Un-,hommé,né vio,,qué,dous,fîs,,Lu,,pus,djauné,dit,,à,soun,pâï,Qu'éi,,tein,qué,,you,sié,,moun,mèïtré,,,,et,,qué,you,aïé,,,dé,l'ardgint,,O,fôou,qué,you,,pétché,m'in-,anâ,,et,qué,you,vésé,,dô,paï,,Pertadgea,vôtré,bé,et,baillâ,mé,ço,qué,you,,dévé,véi,,Oui,,moun,fî,,dit,lu,pâï,coumo,tu,voudrâs,,,Tu,séis,,,un,métchint,,,,,,et,tu,,sirâs,puni,,Pui,,,ubrant,,,uno,tiréto,,,ô,pertadgé,,soun,bé,et,,in,fagué,doua,pourceux,,pariéras,,,
MareuilMareuil,1,Ün,omé,n'avia,,què,dôu,fi,,Lou,,pû,zöounè,dissè,,o,soun,paï,Qu'éï,,tèn,què,,i,siaïo,,moun,méïtrè,,,,è,,què,i,aïè,,,dè,l'arzèn,Fäou què i pésso m'èn ana è què i véso döou paï,,Fäou,què,i,,pésso,m'èn,ana,,è,què,i,véso,,döou,paï,,Partaza,vôtrè,bè,è,douna,mè,so,què,i,,dévè,véï,-,Oui,,moun,fi,,dissè,lou,paï,coumo,tu,voudra,,,Tu,sé,,,ün,méïssèn,,,,,,è,tu,,sèra,puni,,Pui,,,ubran,,,ün,tiroir,,,öou,partazè,,soun,bè,è,,n'èn,faïè,doua,pourcîou,,éïgala,,,
MareuilSaintSulpicedeMareuil,1,Un,hommé,n'aviot,,qué,doux,fis,,Lu,,pus,joouné,dissét,,à,soun,paï,O éï,,témps,qué,,ie,sié,,moun,meytré,,,,ét,,qué,,ayé,,,dé,l'argent,,O,faout,qué,ie,,péché,m'en,ana,,ét,qué,ié,visé,,daou,païs,,Pertagea,votré,bé,ét,douna,mé,cé,qué,,,dévé,avéï,,V'oui,,moun,fis,,dissé,lu,paï,coume,tu,voudras,,,Tu,sé,,,un,méïchént,,,,,,ét,tu,,séras,puni,,Pey,,,ubrént,,,no,tiréte,,,éou,pértagét,,soun,bé,ét,,én,fagué,douas,pourtious,,éïgalas,,,
MareuilSaintFelixdeBourdeilles,1,Un',homé,n'ovio,,ké,dou,fi,,Lu,,pu,zooné,dissé,,o,soun,pail,Eil,,tin,ké,,diou,sayé,,moun,meiltré,,,,et,,k,,aïe,,,dè,l'ergin,,,Fao,ké,diou,,peussé,min,nona,,è,kè,diou,vézè,,doo,poï,,Pertoza,votrè,bè,è,douna,mè,so,ké,,,dévé,oveil,,O,,moun,fi,,dissè,lu,pail,commo,tu,voudra,,,Tu,sé,,,un',meilsin,,,,,,é,tu,,sira,puni,,Pui,,,drubin,,,uno,tiretto,,,ao,pertozé,,soun,bé,è,,nin,fodiè,doa,per,,eilgola,,,
MareuilLeguillacdeCercles,1,Ün,homè,n'ovio,nouma,,doû,fîs,,Lu,,pu,zoaùnè,dissè,,à,soun,paï,Qu'eïe,,teim,qui,,,schio,,moun,meïtrè,,,,et,,què,iou,aïè,,,dé,l'erzein,,Ô,foaù,qui,,,peussé,mè,nonâ,,et,qui,,véjè,,d'oaù,paÿs,,Pertozas,votrè,bè,et,douna,mè,scho,què,iou,,dévè,aveï,,Voui,,moun,fî,,dissè,lu,paï,coumo,tu,voudrâs,,,Tu,schè,,,ün,meïcin,,,,,,et,tu,,schiras,puni,,Puis,,,druban,,,uno,tiretto,,,ô,pertazè,,soun,bé,et,,nin,faguè,douas,pourschëous,,eïgolas,,,
ThiviersVaunac,1,Ün,hômé,n'avio,noumâs,,dous,fils,,Lou,,pü,dzaôné,dissé,,à,soûn,paï,Qu'eï,,témps,qué,,you,sio,,moûn,maïtré,,,,et,,qué,you,aïe,,,dé,l'ardzént,,Aô,faô,qué,you,,pétsô,mé,nanâs,,et,qué,you,vèdzo,,daô,païs,,Partadzâs,vôtré,bén,et,dounâs-,mé,cé,qué,you,,dévé,ayeï,,Oui,,moûn,fils,,dissé,lou,paï,coumo,tu,voudrâs,,,Tu,sés,,,ün,meïtsant,,,,,,et,tu,,sirâs,puni,,Puis,,,dubrant,,,sa,tiréto,,,aô,partadzé,,soûn,bé,et,,n'én,fagué,douas,pourtious,,éigalâs,,,
ThiviersCorgnacsurlIsle,1,Ün,hômé,novio,nouma,,dou,fîs,,Lou,,pû,dzauné,dissé,,à,soun,paï,Quéï,,tein,qué,,yeü,sio,,moun,méïtré,,,,é,,qué,yeü,aïé,,,dé,l'ardzéin,,O,foô,qué,yeü,,peutsé,mein,nana,,é,qué,yeü,védzé,,do,pays,,Partadzâ,votré,bé,é,douna,mé,ché,qué,yeü,,dévé,avéï,,Voui,,moun,fî,,dissé,lou,paï,coumo,tu,voudrâ,,,Tu,cé,,,ün,méïtsan,,,,,,é,tu,,sirâ,puni,,Puï,,,druban,,,no,tiréto,,,o,partadzé,,soun,bé,é,,n'ein,fagué,douâ,pourcheü,,égalâs,,,
ThiviersEyzerac,1,Un,homai,n'odio,,quai,dous,fis,,Lou,,pû,zonet,dissait,,ô,soun,paï,Eou éï,,tin,quai,,iou,sio,,moun,méïtrai,,,,et,,quai,iou,aïo,,,dai,l'arzint,,Eou,fâou,quai,iou,,péisho,m'in,ona,,et,quai,iou,vaizo,,daou,podii,,Partozas,votrai,bai,et,dounas-mai,,so,quai,iou,,dévi,ovéï,-,Oui,,moun,fis,,dissait,lou,paï,coumo,tu,voudras,,,Tu,sé,,,un,méïshont,,,,,,et,tu,,siras,puni,,Puis,,,drubont,,,un,tirouar,,,éou,partozait,,soun,bai,et,,n'in,fogait,douas,pourcéous,,égolas,,,
ThiviersNantheuil,1,Ün,hommé,n'oïo,,qué,dôu,fî,,Lou,,pu,zoouné,diché,,o,choun,paï,Éou éï,,tin,qué,,iou,chio,,moun,méïtré,,,,et,,qué,iou,aïé,,,dé,l'erzin,,Éou,foou,qué,iou,,pêché,m'inn,onai,,et,qué,iou,véjé,,doou,poï,,Pertozè,vôtré,bé,et,dounè,mé,ço,qué,iou,,dévi,ovéï,-,Oui,,moun,fî,,diché,lou,paï,coumo,tu,vôudrè,,,Tu,ché,,,ün,méïtson,,,,,,et,tu,,chirè,puni,,Puis,,,ubron,,,ün,tiroir,,,éou,pertozé,,choun,bé,et,,n'in,fogué,doua,pourcéou,,éïgolai,,,
ThiviersSaintMartindeFressengeas,1,U,n'homè,n'oyo,ma,,dou,fils,,Lu,,pu,zoounè,dichè,,o,choun,paï,Eï,,tim,què,,yéü,chio,,moun,mèïtrè,,,,et,,què,y'eü,ayè,,,dè,l'erzin,,Ô,fao,què,yéü,,péssè,mè,n'onè,,et,qué,yèü,vèzè,,do,poïs,,Pertozèa,votrè,bè,et,dounè,mè,cho,què,yéü,,dèvi,ovèï,,Oui,,moun,fils,,dichè,lu,paï,coumo,tu,voudrè,,,Tu,ch'est,,,un,meïsson,,,,,,et,tu,,chirè,puni,,Puis,,,ubron,,,uno,tiretto,,,ô,pertozè,,choun,bè,et,,n'in,foguè,duè,perts,,eïgolè,,,
ThiviersSaintJeandeCôle,1,Un,omé,n'avio,nouma,,dou,fi,,Lu,,pu,zaouné,dissé,,a,soun,paï,Eï,,tin,qué,,you,sio,,moun,méïtré,,,,é,,qué,you,âyé,,,dé,l'erzin,,Eou,foou,qué,you,,pécé,m'in,ona,,é,qué,you,vézé,,doou,payi,,Pertoza,votré,bé,é,douna,mé,ço,qué,you,,dévé,ovéï,,O,,moun,fi,,dissé,lu,paï,coumo,tu,voudra,,,Tu,ché,,,un,méïssant,,,,,,é,tu,,sira,punit,,Péïpré,,,drubin,,,un,tiroir,,,éou,pertozé,,soun,bé,é,,n'in,fagué,doua,pourchéou,,éïgala,,,
ThiviersSaintPierredeCôle,1,Ün,hömé,novio,,qué,dou,fi,,Lu,,pu,joouné,dissé,,à,soün,paï,Euü éï,,tin,qué,,yeuü,sio,,moun,méïtré,,,,et,,qué,yeuü,èïo,,,dé,l'argin,,Euü,faou,qué,yeuü,,péché,m'in,ana,,et,qué,yeuü,véso,,doou,payi,,Partaja,votré,bé,et,douna,mé,cé,qué,yeuü,,dévé,véï,,Oui,,moun,fi,,dissé,lu,paï,coumo,tu,voudrè,,,Tu,sés,,,ün,meïchant,,,,,,ét,tu,,sirè,puni,,Péïprés,,,druban,,,no,tiréto,,,euü,partagé,,soun,bé,et,,n'in,fagué,doua,pourtiü,,eygale,,,
ThiviersThiviers,1,Ün,hōmé,n'ovio,noumā,,dous,fīs,,Lu,,pūs,djöouné,dīssé,,ō,soun,paï,Ei,,timps,qué,,,sio,,moun,meïtré,,,,et,,qu',,aïé,,,dé,l'erdjint,,,Fo,qué,,,pétsé,m'in,onā,,et,qué,,védjé,,dos,pöis,,Pertodjas,vōtré,bé,et,dounas-,mé,so,qué,,,dévi,ové,,Ō,,moun,fī,,dīssé,lu,paï,coiumo,tu,voudras,,,Tu,ses,,,ün,meïtsant,,,,,,et,tu,,siras,puni,,Insauïto,,,drubint,,,so,tiréto,,,ïou,pertodjé,,soun,bé,et,,n'in,fogué,douas,perts,,poriéras,,,
ThiviersSaintRomainetSaintClement,1,Unn,omé,né vio,,qué,dou,fi,,Lu,,pu,joené,dissé,,à,soun,païe,eï,,tein,qué,,ieue,sié,,moun,meïtré,,,,et,,qué,ieue,aïé,,,dé,l'ertzein,,Oe,foe,qué,ieue,,peitché,m'ein,nané,,et,qué,ieue,veidzé,,doe,paï,,Pertadzé,votré,bé,et,douné,mé,so,qué,ieue,,dévé,véï,-,A bé,,moun,fi,,dissé,lu,païe,coumo,tu,voudrés,,,Tu,sés,,,unn,méïtchan,,,,,,et,tu,,sérés,puni,,Puis,,,ubran,,,uno,tiréto,,,oe,pertadzé,,soun,bé,et,,nein,fagué,doua,pourseues,,eïgalés,,,
