id,mot,latitude,longitude
VillefrancheduPerigordSaintCernindelHerm,douis,44.64023,1.03398
SarlatSarlatbis,douis,44.8889073481731,1.21673297538275
SaintCyprienAllaslesMines,dus,44.8339933,1.0729999
VelinesSaintMicheldeMontaigneBonnefare,dus,44.8716117703128,0.0069422139608929
VelinesMontcaret,dus,44.8594444,0.0644444
VelinesSaintMicheldeMontaigneBourg,dus,44.8747740344642,0.0301164982897156
VelinesSaintSeurindePrats,dus,44.8279478,0.0758194
VelinesBonneville,dus,44.8208,0.0797
VelinesLamotheMontravel,dus,44.8503948,0.0250918
SaintCyprienBerbiguieres,douys,44.834,1.04239
BugueManaurie,douys,,
BelvesSainteFoydeBelves,douys,44.7339,1.0345
DommeGaumier,douys,44.7265856,1.263541
MontignacValojoulx,douys,45.0192157,1.1432954
BuissondeCadouinPaleyrac,douys,,
SigoulesPomport,douys,44.779941183963,0.418264778081384
SigoulesPuyguilhem,douys,44.7323378,0.3518716
BelvesBelvesbis,do͞ui,44.7843786722747,1.01210746285107
BelvesSaintAmanddeBelves,doui,44.76097,1.03734
DommeDommebis,doui,44.8092143907841,1.21747853805663
MonpazierSaintMarcory,doui,44.72304,0.93256
MonpazierCapdrot,doui,44.681197,0.9209994
EymetSaintCapraisedEymet,doui,,
IssigeacFaux,doui,44.788847,0.641226
SigoulesMonestier,doui,44.7730905,0.3285026
SainteAlverePezuls,doui,44.91335,0.80639
NeuvicChanterac,doui,45.1726127,0.4466075
DommeDomme,doùy,44.8022673,1.2140018
DommeCenac,douil,44.8033131,1.2007249
BergeracCoursdePile,douil,44.8411135,0.5459787
DommeSaintMartialdeNabirat,doüy,44.7438871,1.259358
SarlatLaRoqueGageac,douïl,44.8255441,1.1834985
SarlatSaintVincentlePaluel,douÿ,44.8918983,1.2862753
LalindeVerdon,douÿ,44.8104526,0.630947
EymetRazacdEymet,douÿ,,
IssigeacIssigeacbis,douÿ,44.7393769731246,0.611900117498417
LalindeSaintMarcelduPerigord,d'ouy,44.9156193,0.7123095
LalindeCausedeClerans,doué,44.86186,0.66656
MonpazierSoulaures,odui,44.6499,0.92262
LaForceLunas,douix,44.9177778,0.4038889
EymetSingleyrac,douou,44.7363132,0.4644315
IssigeacIssigeac,douÿ̄,44.7304484,0.6069877
IssigeacBouniagues,douÿs,44.75885,0.52672
IssigeacEyrenville,doūǐ,44.7011133,0.5670064
BeaumontduPerigordNojalsetClotte,douë,44.7253774,0.7576591
BergeracCreysse,douy̱,44.8566667,0.5666667
BergeracBergeracSainteMadeleine,douî,44.846764,0.482191
VelinesPortSainteFoy,duz,44.8439926800704,0.194905768865137
VelinesVelinesbis,doous,44.868326428887,0.107989740747196
VelinesSaintVivien,du,44.8928672088711,0.102090119906187
VelinesPonchapt,douz,44.8898566,0.20306
RiberacVilletoureix,dois,45.2635099,0.3640631
MontagrierCreyssac,dóus,45.3082955155399,0.551937970369254
SaintAulayePonteyraud,doüs,45.1937757,0.2425932
MareuilBeaussac,dou-s,45.4937898,0.4978568
ThiviersLempzours,dôus,45.36126,0.81813
NontronSaintMartinlePin,dou-x,45.555929,0.6114632
NontronSaintEstephe,doùs,45.5925,0.6633333
