id,mot,latitude,longitude
SaintCyprienMarnac,hommé,44.8359971,1.0262753
SaintCyprienSaintVincentdeCosse,hommé,44.8419053,1.1187406
SaintCyprienSireuil,hommé,44.9394866,1.0740809
SaintCyprienAudrix,hommé,44.8800011,0.9468018
BugueMortemart,hommé,,
TerrassonLavilledieuLavilledieu,hommé,45.1385821993489,1.27415580667008
TerrassonLavilledieuLeLardinSaintLazare,hommé,45.1285324,1.2302677
TerrassonLavilledieuLaBachellerie,hommé,45.1465943726657,1.15608904392869
TerrassonLavilledieuLaDornac,hommé,45.08139,1.35916
BelvesFongalop,hommé,44.7258193,0.9627752
BelvesLarzac,hommé,44.74693,1.0075
BelvesSainteFoydeBelves,hommé,44.7339,1.0345
DommeSaintLaurentlaVallee,hommé,44.7491972,1.1099704
DommeGrezelle,hommé,44.7692307,1.1405713
DommeBouzic,hommé,44.72622,1.2192
DommeGaumier,hommé,44.7265856,1.263541
DommeVeyrinesdeDomme,hommé,44.7946503,1.1056628
SarlatSainteNathalene,hommé,44.9040523,1.286757
SarlatVitrac,hommé,44.8289164,1.2257288
SarlatSaintAndredAllas,hommé,,
CarluxSaintJuliendeLampon,hommé,44.8607354,1.3632959
CarluxVeyrignac,hommé,44.8320108,1.3100538
MontignacLeMoustier,hommé,44.9938305,1.0589872
MontignacValojoulx,hommé,45.0192157,1.1432954
MontignacLesFarges,hommé,45.1149548112066,1.1907140666456
MontignacMontignac,hommé,45.0631458711918,1.15546614119843
BuissondeCadouinPaleyrac,hommé,,
BuissondeCadouinCales,hommé,,
LalindeLioracsurLouyre,hommé,44.89651,0.64358
LalindeLalindeSainteColombe,hommé,44.874661,0.739994
LalindeBaneuil,hommé,44.850414,0.686999
LalindeVerdon,hommé,44.8104526,0.630947
LalindeSauvebœuf,hommé,44.848877,0.778484
LalindeCouzeetSaintFront,hommé,44.8280556,0.7069444
LalindeCausedeClerans,hommé,44.86186,0.66656
MonpazierMarsales,hommé,44.68791,0.88461
MonpazierSaintMarcory,hommé,44.72304,0.93256
MonpazierSaintAvitRiviere,hommé,44.75091,0.88224
MonpazierSaintRomaindeMonpazier,hommé,44.71734,0.86961
VillamblardClermontdeBeauregard,hommé,44.95135,0.63874
VillamblardLaveyssiere,hommé,44.9312360646656,0.433656917241841
LaForceLeFleix,hommé,44.8745753,0.2431468
LaForceLesLeches,hommé,44.9891843,0.3843002
LaForceLunas,hommé,44.9177778,0.4038889
LaForceGinestet,hommé,44.909339,0.426414
LaForceSaintGery,hommé,44.983023,0.324265
LaForcePrigonrieux,hommé,44.855306,0.4030054
LaForceLaForce,hommé,44.867138,0.375212
EymetSerresetMontguyard,hommé,44.6738234,0.4530499
EymetSaintCapraisedEymet,hommé,,
EymetSaintJuliendEymet,hommé,,
EymetRouquette,hommé,44.679544,0.398283
IssigeacFalgueyrat,hommé,44.680113,0.537572
IssigeacFaux,hommé,44.788847,0.641226
IssigeacMandacou,hommé,44.713259,0.549143
IssigeacMonmarves,hommé,44.7090437,0.612309
BeaumontduPerigordMontferrandduPerigord,hommé,44.75059,0.86582
BeaumontduPerigordSainteSabineBorn,hommé,44.69247,0.7506
BeaumontduPerigordBayac,hommé,44.80365,0.72591
BeaumontduPerigordBourniquel,hommé,44.808862,0.7736328
BergeracMouleydier,hommé,44.85493,0.59467
